"exact_path","source_location","current_status","primary_information_purpose","ownership","unique_current_knowledge","conflicting_knowledge","newer_authority_or_superseding_home","target_information_home","proposed_disposition","owner_decision_required","migration_verification_status","classification_basis","authority_class","current_authority_home","target_section_topic","migration_evidence","review_required_reason"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260520_1509_BEFORE_TASK_034_D_STANJE_ROBE_OPERATIONAL_TOGGLE.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260520_2047_AFTER_TASK_034_STANJE_ROBE_OPERATIONAL_TOGGLE_GREEN.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260522_1702_AFTER_TASK_035_STANJE_ROBE_ADMIN_RESOLUTION_GREEN.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260524_1106_AFTER_TASK_036_STANJE_ROBE_REFERENCE_MODULE_GREEN.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260524_2057_BEFORE_TASK_038_BLOCKER_B_JSON_IMPORT_COMPATIBILITY_FIX.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260527_2010_AFTER_TASK_038_KATALOG_STANJE_ROBE_FUNCTIONAL_CLOSURE_GREEN.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260528_152813_BEFORE_TASK_042_PHASE_B_JSON_TRANSFER_CORE_CANDIDATE.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260528_2051_BEFORE_TASK_042_F_JSON_EXPORT_SERIALIZATION_WIRING.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260704_0730_BEFORE_PDF_LOGO_MAX_LAYOUT.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260801_PRE_EXPLICIT_ZAVRSEN.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260801_PRE_POSTZERO_STABILIZATION.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260815_1537_PRE_SCENARIO_CARD_UI_SEMANTICS_CORRECTION.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
"C:\Projekti\OPC\OPC v.1\RESTORE_POINTS\RESTORE_POINT_20260815_1809_PRE_SCENARIO_RESPONSIVE_CARD_UI_RUNTIME_CORRECTION.md","LOCAL","CURRENT SUPPORTING EVIDENCE","Restore-point and task baseline evidence","Recovery/history evidence","YES","NO","Compact current-state homes interpret this artifact; source/config/runtime remains the evidence","Retain at source/local path; interpret through the compact current-state homes","RETAIN","NO","VERIFIED â€” CURRENT SUPPORTING EVIDENCE","Current source/configuration/runtime or detailed evidence that remains useful but subordinate","CURRENT SUPPORTING EVIDENCE","README.md / compact current-state homes","Supporting evidence for the relevant product, architecture, development or quality topic","Exact path retained; target topic and subordinate role are recorded for later migration decisions","NONE â€” technical/supporting classification is evidence-based"
